Brand,Laptop_Model_Name,Laptop_Model_Number,Processor_Brand,Processor_Model,Storage_Type,Operating_System,Display_Resolution,Extracted_Rating,Battery_Life(Hours_Upto),Price,Stock,Time_Of_Extraction,URL,Source,Storage_Capacity(GB),Display_Size(Inches),RAM(GB),No_Of_Reviews,Laptop_Dimensions,Laptop_Weight(Pounds),image_src
Lenovo,IdeaPad Slim 5 16IRL8,,Intel,Core i7,SSD,Windows 11 Home,1920 x 1200,4.4,,449.99,Yes,11/4/24 20:26,https://www.amazon.com/Lenovo-IdeaPad-Touchscreen-i7-1355U-Keyboard/dp/B0CMRX1Y59/ref=sr_1_1210?dib=eyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM&dib_tag=se&qid=1730676966&s=pc&sr=1-1210,Amazon,512,16.0,16,21,12.00 x 10.00 x 1.00 inches,10.4,
ECOHERO,Gamma,,Intel,Celeron N,SSD,Windows 11 Pro,1920 x 1080 pixels,4.1,4.0,199.0,Yes,11/4/24 20:26,https://www.amazon.com/ECOHERO-Computer-Processor-1920x1080-Bluetooth/dp/B0CWL8QPQR/ref=sr_1_1211?dib=eyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM&dib_tag=se&qid=1730676966&s=pc&sr=1-1211,Amazon,256,14.0,8,47,12.68 x 0.39 x 8.50 inches,2.86,
Lenovo,21G2,,Intel,Intel Core Ultra 7,SSD,Windows 11 Pro,1920x1200 Pixels,,,1419.0,Yes,11/4/24 20:26,https://www.amazon.com/Lenovo-ThinkPad-Non-Touch-Backlit-Fingerprint/dp/B0DJDRP52S/ref=sr_1_1212?dib=eyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM&dib_tag=se&qid=1730676966&s=pc&sr=1-1212,Amazon,4096,14.5,32,0,12.44 x 8.81 x 0.70 inches,,
ASUS,ASUS TUF A16,,AMD,Ryzen 7,SSD,Windows 11 Home,1920 x 1200 pixels,4.1,,1099.99,Yes,11/4/24 20:26,https://www.amazon.com/ASUS-Gaming-Laptop-16inch-Display/dp/B0DKWQ4DK4/ref=sr_1_1213?dib=eyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM&dib_tag=se&qid=1730676966&s=pc&sr=1-1213,Amazon,4096,16.0,64,5,13.00 x 10.00 x 0.70 inches,9.0,
Lenovo,ThinkPad E15,ThinkPad E15,Intel,Core i5,SSD,Windows 11 Pro,1920 x 1080 Pixels,,,1099.99,Yes,11/4/24 20:26,https://www.amazon.com/Lenovo-E15-Thinkpad-Processor-Bluetooth/dp/B0BVSRTQDY/ref=sr_1_1214?dib=eyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM&dib_tag=se&qid=1730676966&s=pc&sr=1-1214,Amazon,512,15.6,24,0,14.37 x 9.45 x 3.75 inches,3.75,
HP,TPN-I139,TPN-I139,Intel,Core i7,SSD,Windows 11 Home,1600 x 900 Pixels,3.8,,969.41,Yes,11/4/24 20:27,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0OTgwNDY3Mzk0ODkyMjg4OjE3MzA2NzY5NjY6c3BfbXRmX2Jyb3dzZTozMDA0Mjk1OTMyNzAyMDI6OjA6Og&url=%2FHP-Premium-Touchscreen-i7-1355U-External%2Fdp%2FB0DDTQKJ9Z%2Fref%3Dsr_1_1216_sspa%3Fdib%3DeyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM%26dib_tag%3Dse%26qid%3D1730676966%26s%3Dpc%26sr%3D1-1216-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGZfYnJvd3Nl%26psc%3D1,Amazon,2048,17.3,64,4,15.78 x 10.15 x 0.78 inches,4.6,
Lenovo,Legion 5 Pro 16ACH6H,Lenovo Legion 5 Pro 16ACH6H,AMD,Ryzen 7,SSD,Windows 11 Home,2560 x 1600 Pixels,4.3,8.1,1299.99,Yes,11/4/24 20:27,https://www.amazon.com/Lenovo-Legion-Pro-NVIDIA-7-5800H/dp/B09NS2SMKP/ref=sr_1_1219?dib=eyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM&dib_tag=se&qid=1730676966&s=pc&sr=1-1219,Amazon,2048,16.0,16,155,14.00 x 10.40 x 1.06 inches,5.4,
Dell,Latitude 15 5590,LAT15-5590SA8717,Intel,Core i5,SSD,Windows 10 Pro,1366 x 768,4.2,6.0,173.99,Yes,11/4/24 20:27,https://www.amazon.com/Dell-Latitude-Business-Certified-Refurbished/dp/B07FN6B1SV/ref=sr_1_1220?dib=eyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM&dib_tag=se&qid=1730676966&s=pc&sr=1-1220,Amazon,256,15.6,8,107,14.80 x 9.87 x 0.80 inches,4.1,
HP,HP Laptop 17t-cn200,Envy 17t,Intel,Core i7,SSD,Windows 11 Pro,1920 x 1080 Pixels,4.0,9.0,999.99,Yes,11/4/24 20:27,https://www.amazon.com/Anti-Glare-10-Core-i7-1255U-Business-Battery/dp/B09VH18718/ref=sr_1_1221?dib=eyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM&dib_tag=se&qid=1730676966&s=pc&sr=1-1221,Amazon,4096,17.3,64,18,15.68 x 0.77 x 10.20 inches,4.6,
MSI,Raider GE68HX 14VGG-247US,RAIDERGE6814247,Intel,Core i9,SSD,Windows 11 Home,3840x2160 Pixels,3.9,,2285.96,Yes,11/4/24 20:27,https://www.amazon.com/MSI-Raider-GE68HX-MiniLED-Gaming/dp/B0CQBL6RJ6/ref=sr_1_1222?dib=eyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM&dib_tag=se&qid=1730676966&s=pc&sr=1-1222,Amazon,4096,16.0,32,5,14.97 x 1.09 x 11.73 inches,6.06,
HP,CR0037WM,CR0037WM,Intel,Core i3,HDD,Windows 10,1920 x 1080,4.4,6.0,499.99,Yes,11/4/24 20:27,https://www.amazon.com/HP-Pavilion-Touchscreen-i3-8130U-Keyboard/dp/B081JBWXV2/ref=sr_1_1223?dib=eyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM&dib_tag=se&qid=1730676966&s=pc&sr=1-1223,Amazon,2048,15.6,4,40,14.10 x 0.90 x 9.60 inches,4.6,
Dell,Chromebook 11 3180,83C80,Intel,Celeron N3060,SSD,Chrome OS,1366x768 Pixels,4.1,10.0,65.99,Yes,11/4/24 20:27,https://www.amazon.com/Dell-Chromebook-83C80-11-6-Inch-Traditional/dp/B06X9DR1B8/ref=sr_1_1224?dib=eyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM&dib_tag=se&qid=1730676966&s=pc&sr=1-1224,Amazon,16,11.6,4,374,16.90 x 11.00 x 2.90 inches,4.4,
Dell,Latitude 7420,Latitude 7420,Intel,Core i5,SSD,Windows 11 Pro,1920x1080,,,469.99,Yes,11/4/24 20:27,https://www.amazon.com/Dell-Latitude-7420-i5-1145G7-1920x1080/dp/B0D7Q8TGZM/ref=sr_1_1225?dib=eyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM&dib_tag=se&qid=1730676966&s=pc&sr=1-1225,Amazon,256,14.0,16,0,8.22 x 12.65 x 0.74 inches,2.85,
HP,HP Laptop,HP 15.6 Laptop,Intel,Pentium,SSD,Windows 11 S,1366 x 768 Pixels,4.1,10.25,419.99,Yes,11/4/24 20:27,https://www.amazon.com/HP-15-6-Laptop-Microsoft-Quad-Core/dp/B0C8GGXVWP/ref=sr_1_1227?dib=eyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM&dib_tag=se&qid=1730676966&s=pc&sr=1-1227,Amazon,2048,15.6,16,50,14.11 x 0.78 x 9.53 inches,3.79,
ASUS,ASUS ROG Strix G17,ASUS ROG Strix G17,AMD,Ryzen 9,SSD,Windows 11 Home,2560 x 1440 Pixels,4.3,,2299.0,Yes,11/4/24 20:27,https://www.amazon.com/ASUS-ROG-Strix-G17-Extension/dp/B0DJ8HB69N/ref=sr_1_1228?dib=eyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM&dib_tag=se&qid=1730676966&s=pc&sr=1-1228,Amazon,8192,17.3,64,15,15.55 x 11.10 x 1.21 inches,5.9,
ASUS,ASUS Zenbook 14 OLED,UM3402YA-WS74T,Intel,Intel Core Ultra 5,SSD,Windows 11 Pro,2560 x 1600 pixels,2.8,,764.99,Yes,11/4/24 20:27,https://www.amazon.com/Asus-Zenbook-Laptop-Windows-UM3402YA-WS74T/dp/B0C8LNJKLB/ref=sr_1_1229?dib=eyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM&dib_tag=se&qid=1730676966&s=pc&sr=1-1229,Amazon,512,14.0,8,3,12.30 x 0.58 x 8.67 inches,3.06,
HP,TPN-I139_767L0AV,TPN-I139_767L0AV,Intel,Core i7,SSD,Windows 11 Pro,1600 x 900 Pixels,,,1139.0,Yes,11/4/24 20:28,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0OTgwNDY3Mzk0ODkyMjg4OjE3MzA2NzY5NjY6c3BfYnRmX2Jyb3dzZTozMDA0OTg3OTc2Mjc2MDI6OjA6Og&url=%2FHP-Business-Portable-Touchscreen-Fingerprint%2Fdp%2FB0DGLZPNT2%2Fref%3Dsr_1_1232_sspa%3Fdib%3DeyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM%26dib_tag%3Dse%26qid%3D1730676966%26s%3Dpc%26sr%3D1-1232-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,Amazon,4096,17.3,64,0,15.78 x 10.15 x 0.78 inches,4.6,
HP,TPN-I139_767L0AV,TPN-I139_767L0AV,Intel,Core i7,SSD,Windows 11 Home,1600 x 900 Pixels,,,1079.0,Yes,11/4/24 20:28,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0OTgwNDY3Mzk0ODkyMjg4OjE3MzA2NzY5NjY6c3BfYnRmX2Jyb3dzZTozMDA0OTg3OTc2MjY5MDI6OjA6Og&url=%2FHP-Portable-Touchscreen-i7-1355U-Fingerprint%2Fdp%2FB0DGLY1RH7%2Fref%3Dsr_1_1233_sspa%3Fdib%3DeyJ2IjoiMSJ9.V7Pg7_qSTpUqi2KgulF3jX5zQtSUyI76JQLvfyclUYdYAw2aiQoWZBkyS4lbdiAlle2nm7CjfQLKpJV9Wm8zpQIWRz3CL7gOXwOzY4DGIN7ybcJpAgUko1pmLPCupoVXEwSyRd6SQNu7611SQbALVRmET4fRua2TmRJcImEqBQlkMSisDuNRbe-QsJdtFakq9oxyzCwoos-fU0edJVUmOvyFB0NP8fEr7ltxdFa5hm0zFneGDeGdTcRw_3bC4cPPeaIlOMTUPOfIsIv3Okc1f9Ouf2xcaW_ECN300JZwyTY.YxmWqZTZBHUgr8BN6jvSXBjpekJmRPkQnnlyZqAW8TM%26dib_tag%3Dse%26qid%3D1730676966%26s%3Dpc%26sr%3D1-1233-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGZfYnJvd3Nl%26psc%3D1,Amazon,4096,17.3,64,0,15.78 x 10.15 x 0.78 inches,,
HP,HP,14-ep0792wm,Intel,Core i3,SSD,Windows 11 Pro,1366 X 768 Pixels,4.0,,409.99,Yes,11/4/24 20:28,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NzM1MzY3Nzg0NzM4MzA5OjE3MzA2NzY5NzI6c3BfYXRmX2Jyb3dzZTozMDA1MTAxNDk4MzgwMDI6OjA6Og&url=%2FHP-Computer-Display-Business-Portable%2Fdp%2FB097THXGXT%2Fref%3Dsr_1_1227_sspa%3Fdib%3DeyJ2IjoiMSJ9.djAmnICptmjshXjmiep-5rRI-HjEl0LhLcKyMiDgpPCmbv9kHBf_dFzX83mzhrVA9RFvHhQpx5fVQtI_LDIuOTmWGhOlJewx3JNznZ32YmWVzoWCnzruf-3FjRRXN-aH_9mOL8Gn54MVGqgkzcjkTAF9PL3hFQQEvTXGsn4ROO79eqId3Y4RKw1Rb2lUmk8Dcgke4-FhEcKaDhumFHuF4dKDIMjr2NZjjsfBeQu2w3EW2JkYN9EJCkbbbOBMkmpaLDj5GZdRPG2Eax0H9rpbTe8_-pFH5gwOIvQozAtrGHM.GVZjckR7PeWruexdK6buxb1DxdE1aab_eO1jg2I3fY4%26dib_tag%3Dse%26qid%3D1730676971%26s%3Dpc%26sr%3D1-1227-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1,Amazon,512,14.0,16,2,19.00 x 10.00 x 1.00 inches,3.09,
Dell,Latitude 7480,Latitude 7480,Intel,Core i7,SSD,Windows 10 Home,1920x1080,4.1,6.0,209.6,Yes,11/4/24 20:28,https://www.amazon.com/Dell-Latitude-7480-Thunderbolt-Refurbished/dp/B077X4881T/ref=sr_1_1228?dib=eyJ2IjoiMSJ9.djAmnICptmjshXjmiep-5rRI-HjEl0LhLcKyMiDgpPCmbv9kHBf_dFzX83mzhrVA9RFvHhQpx5fVQtI_LDIuOTmWGhOlJewx3JNznZ32YmWVzoWCnzruf-3FjRRXN-aH_9mOL8Gn54MVGqgkzcjkTAF9PL3hFQQEvTXGsn4ROO79eqId3Y4RKw1Rb2lUmk8Dcgke4-FhEcKaDhumFHuF4dKDIMjr2NZjjsfBeQu2w3EW2JkYN9EJCkbbbOBMkmpaLDj5GZdRPG2Eax0H9rpbTe8_-pFH5gwOIvQozAtrGHM.GVZjckR7PeWruexdK6buxb1DxdE1aab_eO1jg2I3fY4&dib_tag=se&qid=1730676971&s=pc&sr=1-1228,Amazon,512,14.0,16,341,13.00 x 8.70 x 0.80 inches,5.0,
HP,HP Spectre 16T,HP Spectre 16T,Intel,Core i7,SSD,Windows 10 Pro,3840 x 2160 Pixels,4.1,,1399.0,Yes,11/4/24 20:28,https://www.amazon.com/HP-Spectre-16T-Touchscreen-Flashdrive/dp/B0C79NXD49/ref=sr_1_1229?dib=eyJ2IjoiMSJ9.djAmnICptmjshXjmiep-5rRI-HjEl0LhLcKyMiDgpPCmbv9kHBf_dFzX83mzhrVA9RFvHhQpx5fVQtI_LDIuOTmWGhOlJewx3JNznZ32YmWVzoWCnzruf-3FjRRXN-aH_9mOL8Gn54MVGqgkzcjkTAF9PL3hFQQEvTXGsn4ROO79eqId3Y4RKw1Rb2lUmk8Dcgke4-FhEcKaDhumFHuF4dKDIMjr2NZjjsfBeQu2w3EW2JkYN9EJCkbbbOBMkmpaLDj5GZdRPG2Eax0H9rpbTe8_-pFH5gwOIvQozAtrGHM.GVZjckR7PeWruexdK6buxb1DxdE1aab_eO1jg2I3fY4&dib_tag=se&qid=1730676971&s=pc&sr=1-1229,Amazon,2048,16.1,16,14,14.09 x 0.78 x 9.66 inches,4.45,
Lenovo,ThinkPad E16 Gen 1,21JT001PUS,AMD,Ryzen 5,SSD,Windows 11 Pro,1920 x 1200 Pixels,3.8,,609.0,Yes,11/4/24 20:28,https://www.amazon.com/Lenovo-ThinkPad-21JT001PUS-Notebook-Board/dp/B0C8KLLHS5/ref=sr_1_1231?dib=eyJ2IjoiMSJ9.djAmnICptmjshXjmiep-5rRI-HjEl0LhLcKyMiDgpPCmbv9kHBf_dFzX83mzhrVA9RFvHhQpx5fVQtI_LDIuOTmWGhOlJewx3JNznZ32YmWVzoWCnzruf-3FjRRXN-aH_9mOL8Gn54MVGqgkzcjkTAF9PL3hFQQEvTXGsn4ROO79eqId3Y4RKw1Rb2lUmk8Dcgke4-FhEcKaDhumFHuF4dKDIMjr2NZjjsfBeQu2w3EW2JkYN9EJCkbbbOBMkmpaLDj5GZdRPG2Eax0H9rpbTe8_-pFH5gwOIvQozAtrGHM.GVZjckR7PeWruexdK6buxb1DxdE1aab_eO1jg2I3fY4&dib_tag=se&qid=1730676971&s=pc&sr=1-1231,Amazon,256,16.0,8,9,9.80 x 14.00 x 0.78 inches,5.95,
MSI,Stealth 16 AI Studio A1VIG-026US,STEALTH16A1026,Intel,Core i9,SSD,Windows 11 Pro,3840x2400 Pixels,5.0,,3899.0,Yes,11/4/24 20:28,https://www.amazon.com/MSI-Stealth-Studio-MiniLED-Gaming/dp/B0CP9ZGMF6/ref=sr_1_1234?dib=eyJ2IjoiMSJ9.djAmnICptmjshXjmiep-5rRI-HjEl0LhLcKyMiDgpPCmbv9kHBf_dFzX83mzhrVA9RFvHhQpx5fVQtI_LDIuOTmWGhOlJewx3JNznZ32YmWVzoWCnzruf-3FjRRXN-aH_9mOL8Gn54MVGqgkzcjkTAF9PL3hFQQEvTXGsn4ROO79eqId3Y4RKw1Rb2lUmk8Dcgke4-FhEcKaDhumFHuF4dKDIMjr2NZjjsfBeQu2w3EW2JkYN9EJCkbbbOBMkmpaLDj5GZdRPG2Eax0H9rpbTe8_-pFH5gwOIvQozAtrGHM.GVZjckR7PeWruexdK6buxb1DxdE1aab_eO1jg2I3fY4&dib_tag=se&qid=1730676971&s=pc&sr=1-1234,Amazon,4096,16.0,64,2,14.00 x 0.85 x 10.22 inches,4.39,
